date,rain(mm),bare_mean,green_mean,non_green_mean,bare5percentile,bare20percentile,bare50percentile,bare80percentile,bare95percentile,green5percentile,green20percentile,green50percentile,green80percentile,green95percentile,nongreen5percentile,nongreen20percentile,nongreen50percentile,nongreen80percentile,nongreen95percentile
1988-01,62,,,,,,,,,,,,,,,,,,,
1988-02,78,,,,,,,,,,,,,,,,,,,
1988-03,82,,,,,,,,,,,,,,,,,,,
1988-04,22,31.71201758671226,17.123351245725452,49.809628543499514,22,28,31,36,42,9,12,16,23,25,38,45,48,54,68,
1988-05,5,,,,,,,,,,,,,,,,,,,
1988-06,0,,,,,,,,,,,,,,,,,,,
1988-07,0,32.380615234375,13.2568359375,53.026604832804495,26,28,31,37,42,4,7,13,19,22,41,46,52,62,67,
1988-08,0,,,,,,,,,,,,,,,,,,,
1988-09,0,,,,,,,,,,,,,,,,,,,
1988-10,4,37.40869140625,7.525506468147425,53.362771407660404,32,34,37,41,44,2,5,7,11,13,43,49,53,59,62,
1988-11,38,,,,,,,,,,,,,,,,,,,
1988-12,210,,,,,,,,,,,,,,,,,,,
1989-01,116,32.13455433455434,14.207712960702953,51.785103785103786,25,27,32,37,40,5,9,14,20,22,38,44,51,61,67,
1989-02,55,,,,,,,,,,,,,,,,,,,
1989-03,265,,,,,,,,,,,,,,,,,,,
1989-04,7,29.572649572649574,32.42996583699365,36.741943359375,24,26,29,32,38,21,27,34,37,41,29,32,34,43,51,
1989-05,0,,,,,,,,,,,,,,,,,,,
1989-06,7,,,,,,,,,,,,,,,,,,,
1989-07,0,29.46814742494508,25.274169921875,43.968994140625,22,25,29,33,39,13,18,28,31,33,33,37,41,52,59,
1989-08,0,,,,,,,,,,,,,,,,,,,
1989-09,0,,,,,,,,,,,,,,,,,,,
1989-10,4,,,,,,,,,,,,,,,,,,,
1989-11,23,,,,,,,,,,,,,,,,,,,
1989-12,39,,,,,,,,,,,,,,,,,,,
1990-01,79,,,,,,,,,,,,,,,,,,,
1990-02,85,,,,,,,,,,,,,,,,,,,
1990-03,22,,,,,,,,,,,,,,,,,,,
1990-04,10,32.74298267024652,10.4501953125,55.44919394235467,26,29,32,37,40,2,6,10,16,19,46,50,55,61,65,
1990-05,13,,,,,,,,,,,,,,,,,,,
1990-06,0,,,,,,,,,,,,,,,,,,,
1990-07,0,33.35107421875,6.641063515509601,58.52500609904855,27,29,33,36,44,0,2,6,11,15,47,56,59,63,65,
1990-08,0,,,,,,,,,,,,,,,,,,,
1990-09,0,,,,,,,,,,,,,,,,,,,
1990-10,1,,,,,,,,,,,,,,,,,,,
1990-11,5,,,,,,,,,,,,,,,,,,,
1990-12,56,,,,,,,,,,,,,,,,,,,
1991-01,394,,,,,,,,,,,,,,,,,,,
1991-02,313,,,,,,,,,,,,,,,,,,,
1991-03,34,,,,,,,,,,,,,,,,,,,
1991-04,32,20.785103785103786,37.57191697191697,39.95919863181041,14,18,21,24,26,20,32,40,43,48,31,33,39,45,55,
1991-05,0,,,,,,,,,,,,,,,,,,,
1991-06,0,,,,,,,,,,,,,,,,,,,
1991-07,0,22.9677734375,26.20816027363792,49.18475073313783,11,20,23,28,31,10,18,28,33,37,32,41,47,60,68,
1991-08,0,,,,,,,,,,,,,,,,,,,
1991-09,0,,,,,,,,,,,,,,,,,,,
1991-10,0,34.63412252867952,16.01172447484123,47.818980239082705,27,30,35,39,43,7,13,17,19,22,40,43,48,53,56,
1991-11,79,,,,,,,,,,,,,,,,,,,
1991-12,98,,,,,,,,,,,,,,,,,,,
1992-01,109,36.476678876678875,16.017826617826618,45.909445936050766,30,34,37,39,42,8,12,16,20,23,38,41,45,52,55,
1992-02,134,,,,,,,,,,,,,,,,,,,
1992-03,23,,,,,,,,,,,,,,,,,,,
1992-04,4,29.78032706858677,11.957010258915487,56.95702075702076,25,26,29,33,36,2,7,13,16,19,45,51,58,61,66,
1992-05,8,,,,,,,,,,,,,,,,,,,
1992-06,0,,,,,,,,,,,,,,,,,,,
1992-07,0,32.28313400048816,9.300830889540567,56.91951219512195,21,28,32,37,40,2,5,9,13,16,47,51,57,61,69,
1992-08,0,,,,,,,,,,,,,,,,,,,
1992-09,5,,,,,,,,,,,,,,,,,,,
1992-10,9,38.34252256647963,3.093582887700535,57.41748046875,32,34,38,42,45,0,1,3,5,7,50,53,57,62,65,
1992-11,11,,,,,,,,,,,,,,,,,,,
1992-12,83,,,,,,,,,,,,,,,,,,,
1993-01,332,34.34130859375,11.928501708150318,52.16792775201367,29,31,34,37,42,6,8,12,16,19,44,47,52,57,59,
1993-02,386,,,,,,,,,,,,,,,,,,,
1993-03,30,,,,,,,,,,,,,,,,,,,
1993-04,4,,,,,,,,,,,,,,,,,,,
1993-05,7,,,,,,,,,,,,,,,,,,,
1993-06,0,,,,,,,,,,,,,,,,,,,
1993-07,0,22.1856550378141,22.49596872709504,53.95262515262515,15,19,23,25,28,5,14,26,31,33,42,46,52,63,71,
1993-08,0,,,,,,,,,,,,,,,,,,,
1993-09,0,,,,,,,,,,,,,,,,,,,
1993-10,5,28.081744580830502,14.789033942558747,55.73700705144947,22,24,27,31,37,5,9,16,19,21,48,51,56,59,65,
1993-11,40,,,,,,,,,,,,,,,,,,,
1993-12,148,,,,,,,,,,,,,,,,,,,
1994-01,80,27.94706025859966,21.34652981427175,49.11298194241093,23,25,27,30,37,4,14,24,27,31,36,43,48,53,68,
1994-02,117,,,,,,,,,,,,,,,,,,,
1994-03,124,,,,,,,,,,,,,,,,,,,
1994-04,0,23.835164835164836,17.983634587200783,56.66357421875,16,21,24,27,30,6,11,20,23,25,48,51,56,63,66,
1994-05,0,,,,,,,,,,,,,,,,,,,
1994-06,0,,,,,,,,,,,,,,,,,,,
1994-07,0,27.20136685379546,12.303689225506963,59.02342606149341,20,23,28,31,34,4,7,13,16,19,52,55,59,63,66,
1994-08,0,,,,,,,,,,,,,,,,,,,
1994-09,0,,,,,,,,,,,,,,,,,,,
1994-10,1,27.41103246277764,8.709429280397023,62.44327884849963,19,22,28,31,35,2,6,9,12,13,55,58,62,68,70,
1994-11,58,,,,,,,,,,,,,,,,,,,
1994-12,105,,,,,,,,,,,,,,,,,,,
1995-01,184,,,,,,,,,,,,,,,,,,,
1995-02,140,,,,,,,,,,,,,,,,,,,
1995-03,214,,,,,,,,,,,,,,,,,,,
1995-04,18,13.047340165934603,32.618221787982414,53.252197265625,5,7,14,18,20,20,26,34,38,43,43,47,51,57,74,
1995-05,5,,,,,,,,,,,,,,,,,,,
1995-06,0,,,,,,,,,,,,,,,,,,,
1995-07,0,16.045876037091265,21.305250305250304,60.67415181840371,9,13,17,19,21,4,11,25,28,30,51,53,59,70,76,
1995-08,0,,,,,,,,,,,,,,,,,,,
1995-09,2,,,,,,,,,,,,,,,,,,,
1995-10,1,,,,,,,,,,,,,,,,,,,
1995-11,33,,,,,,,,,,,,,,,,,,,
1995-12,74,,,,,,,,,,,,,,,,,,,
1996-01,260,,,,,,,,,,,,,,,,,,,
1996-02,186,,,,,,,,,,,,,,,,,,,
1996-03,161,,,,,,,,,,,,,,,,,,,
1996-04,36,,,,,,,,,,,,,,,,,,,
1996-05,8,,,,,,,,,,,,,,,,,,,
1996-06,0,,,,,,,,,,,,,,,,,,,
1996-07,0,17.183947304220542,22.802197802197803,58.766471449487554,12,14,16,21,25,6,13,26,29,31,53,54,56,62,72,
1996-08,0,,,,,,,,,,,,,,,,,,,
1996-09,0,,,,,,,,,,,,,,,,,,,
1996-10,111,,,,,,,,,,,,,,,,,,,
1996-11,22,,,,,,,,,,,,,,,,,,,
1996-12,133,,,,,,,,,,,,,,,,,,,
1997-01,185,,,,,,,,,,,,,,,,,,,
1997-02,99,,,,,,,,,,,,,,,,,,,
1997-03,109,,,,,,,,,,,,,,,,,,,
1997-04,0,,,,,,,,,,,,,,,,,,,
1997-05,1,,,,,,,,,,,,,,,,,,,
1997-06,0,,,,,,,,,,,,,,,,,,,
1997-07,0,16.66333252012686,17.08809175207418,64.503173828125,12,14,16,19,24,2,8,19,23,26,56,59,63,67,80,
1997-08,0,,,,,,,,,,,,,,,,,,,
1997-09,0,,,,,,,,,,,,,,,,,,,
1997-10,3,22.322919209177446,14.684067963555774,61.65853658536585,16,18,22,25,32,3,13,16,19,20,51,56,61,65,74,
1997-11,34,,,,,,,,,,,,,,,,,,,
1997-12,217,,,,,,,,,,,,,,,,,,,
1998-01,116,15.551219512195122,28.32234432234432,54.73784510139262,10,12,15,18,25,11,22,31,34,36,46,49,53,58,73,
1998-02,55,,,,,,,,,,,,,,,,,,,
1998-03,164,,,,,,,,,,,,,,,,,,,
1998-04,9,,,,,,,,,,,,,,,,,,,
1998-05,0,,,,,,,,,,,,,,,,,,,
1998-06,3,,,,,,,,,,,,,,,,,,,
1998-07,0,9.928745729624207,21.121885686370298,67.46031746031746,6,7,10,12,15,3,13,23,29,32,58,60,67,73,83,
1998-08,0,,,,,,,,,,,,,,,,,,,
1998-09,14,,,,,,,,,,,,,,,,,,,
1998-10,38,,,,,,,,,,,,,,,,,,,
1998-11,116,,,,,,,,,,,,,,,,,,,
1998-12,140,,,,,,,,,,,,,,,,,,,
1999-01,118,,,,,,,,,,,,,,,,,,,
1999-02,136,,,,,,,,,,,,,,,,,,,
1999-03,174,,,,,,,,,,,,,,,,,,,
1999-04,55,,,,,,,,,,,,,,,,,,,
1999-05,0,,,,,,,,,,,,,,,,,,,
1999-06,0,,,,,,,,,,,,,,,,,,,
1999-07,0,10.835733463509886,22.664224664224665,64.62417582417582,6,8,10,13,18,6,14,26,29,30,58,60,62,66,81,
1999-08,0,,,,,,,,,,,,,,,,,,,
1999-09,0,,,,,,,,,,,,,,,,,,,
1999-10,30,14.506221029519395,13.766976062530533,69.93169065625763,11,12,14,17,20,4,9,15,18,19,65,67,69,72,78,
1999-11,91,,,,,,,,,,,,,,,,,,,
1999-12,101,,,,,,,,,,,,,,,,,,,
2000-01,77,10.03732617711637,16.432267512814253,71.90400586223743,6,8,10,13,15,7,12,18,20,22,65,68,72,75,81,
2000-02,219,,,,,,,,,,,,,,,,,,,
2000-03,253,,,,,,,,,,,,,,,,,,,
2000-04,120,5.303636807420063,28.213326824505735,65.09206349206349,1,3,5,8,9,19,23,29,33,36,58,60,64,70,75,
2000-05,1,,,,,,,,,,,,,,,,,,,
2000-06,13,,,,,,,,,,,,,,,,,,,
2000-07,0,10.683426897730046,27.784912109375,59.68952892360264,5,7,10,15,19,10,16,30,40,44,43,50,59,69,76,
2000-08,0,,,,,,,,,,,,,,,,,,,
2000-09,0,,,,,,,,,,,,,,,,,,,
2000-10,141,9.461069074932878,17.378173828125,71.6984126984127,5,7,9,11,15,6,10,20,23,25,66,67,70,76,81,
2000-11,170,,,,,,,,,,,,,,,,,,,
2000-12,457,,,,,,,,,,,,,,,,,,,
2001-01,189,,,,,,,,,,,,,,,,,,,
2001-02,688,,,,,,,,,,,,,,,,,,,
2001-03,140,,,,,,,,,,,,,,,,,,,
2001-04,51,5.714913351232609,39.6181640625,53.22281944783777,2,4,6,8,10,32,35,40,44,46,47,49,53,57,61,
2001-05,0,,,,,,,,,,,,,,,,,,,
2001-06,0,,,,,,,,,,,,,,,,,,,
2001-07,0,4.51171875,20.695047572578677,73.5205078125,1,3,5,6,8,7,13,22,27,32,61,68,74,81,84,
2001-08,0,,,,,,,,,,,,,,,,,,,
2001-09,0,,,,,,,,,,,,,,,,,,,
2001-10,165,9.42041015625,16.449682462139716,72.6014652014652,5,7,9,12,15,7,11,17,21,24,65,68,72,77,82,
2001-11,73,,,,,,,,,,,,,,,,,,,
2001-12,34,,,,,,,,,,,,,,,,,,,
2002-01,95,,,,,,,,,,,,,,,,,,,
2002-02,159,,,,,,,,,,,,,,,,,,,
2002-03,31,,,,,,,,,,,,,,,,,,,
2002-04,3,22.30680986087381,20.66886446886447,55.35163494387506,13,19,22,27,32,12,16,22,25,27,47,51,54,61,64,
2002-05,0,,,,,,,,,,,,,,,,,,,
2002-06,0,,,,,,,,,,,,,,,,,,,
2002-07,0,24.46884925482531,16.666666666666668,57.527099609375,15,18,23,30,38,4,12,18,21,24,48,52,58,63,66,
2002-08,0,,,,,,,,,,,,,,,,,,,
2002-09,0,,,,,,,,,,,,,,,,,,,
2002-10,0,27.250244140625,9.887018057589067,61.491579204295824,19,22,26,33,37,4,7,10,13,15,51,56,61,67,72,
2002-11,52,,,,,,,,,,,,,,,,,,,
2002-12,42,,,,,,,,,,,,,,,,,,,
2003-01,692,29.011494252873565,12.146596858638743,57.35983263598327,24,27,29,31,34,10,11,12,14,15,52,56,58,59,61,
2003-02,140,,,,,,,,,,,,,,,,,,,
2003-03,43,,,,,,,,,,,,,,,,,,,
2003-04,8,16.09157509157509,38.67586712261846,43.840459320791595,11,13,16,19,22,23,34,41,44,46,37,39,43,48,54,
2003-05,0,,,,,,,,,,,,,,,,,,,
2003-06,2,,,,,,,,,,,,,,,,,,,
2003-07,0,21.3173828125,29.897705078125,47.515979507196874,13,17,21,26,29,16,23,32,36,38,40,43,46,53,59,
2003-08,0,,,,,,,,,,,,,,,,,,,
2003-09,0,,,,,,,,,,,,,,,,,,,
2003-10,0,24.08058608058608,18.768140728072318,55.979502196193266,19,21,23,28,31,7,12,21,24,25,46,51,56,60,66,
2003-11,41,,,,,,,,,,,,,,,,,,,
2003-12,385,,,,,,,,,,,,,,,,,,,
2004-01,357,14.57020757020757,41.5390815828041,42.22783882783883,11,12,14,17,21,33,37,42,46,49,36,39,41,47,50,
2004-02,433,,,,,,,,,,,,,,,,,,,
2004-03,94,,,,,,,,,,,,,,,,,,,
2004-04,0,7.619047619047619,40.466552734375,50.365478515625,4,6,8,9,11,32,36,42,45,47,44,47,50,54,58,
2004-05,0,,,,,,,,,,,,,,,,,,,
2004-06,0,,,,,,,,,,,,,,,,,,,
2004-07,0,8.615384615384615,28.09257449926722,61.847544588321526,5,6,9,11,13,7,17,30,38,39,49,52,60,73,81,
2004-08,0,,,,,,,,,,,,,,,,,,,
2004-09,0,,,,,,,,,,,,,,,,,,,
2004-10,0,12.256103515625,19.703296703296704,66.720458984375,8,10,12,15,17,7,15,21,24,26,58,63,67,70,76,
2004-11,61,,,,,,,,,,,,,,,,,,,
2004-12,231,,,,,,,,,,,,,,,,,,,
2005-01,68,12.533349621304666,25.712716621918478,60.3337399365699,8,10,12,15,18,16,20,26,30,39,46,57,61,65,67,
2005-02,124,,,,,,,,,,,,,,,,,,,
2005-03,65,,,,,,,,,,,,,,,,,,,
2005-04,0,9.153001464128844,22.22911577918906,67.18494991448814,5,7,9,11,14,8,17,24,27,29,61,63,66,70,81,
2005-05,0,,,,,,,,,,,,,,,,,,,
2005-06,0,,,,,,,,,,,,,,,,,,,
2005-07,0,9.83956043956044,16.36219512195122,72.42490842490842,4,6,10,13,16,4,11,18,21,23,66,69,72,76,81,
2005-08,0,,,,,,,,,,,,,,,,,,,
2005-09,1,,,,,,,,,,,,,,,,,,,
2005-10,7,18.51586139580283,12.699365544167886,67.28752745911643,14,16,18,21,24,4,10,14,16,18,61,64,67,71,74,
2005-11,47,,,,,,,,,,,,,,,,,,,
2005-12,100,,,,,,,,,,,,,,,,,,,
2006-01,310,14.414104441190824,19.393458628264582,64.8029304029304,9,11,14,17,24,8,15,20,25,27,58,61,65,68,73,
2006-02,76,,,,,,,,,,,,,,,,,,,
2006-03,238,,,,,,,,,,,,,,,,,,,
2006-04,150,10.132015617374329,48.24523693209575,40.020522843879796,7,8,10,12,15,38,43,49,54,56,30,35,39,44,53,
2006-05,1,,,,,,,,,,,,,,,,,,,
