"","site_unique","bs","pv","npv","ue","npixels"
"647","SATKAN0003-58701",5.75206611570248,53.6776859504132,38.9462809917355,19.396694214876,121
"648","SATKAN0004-56928",6.32334384858044,41.8895899053628,50.583596214511,13.4668769716088,121
"649","SATKAN0004-58696",4.32851239669422,48.3305785123967,46.0185950413223,16.3553719008264,121
"650","SATSTP0001-53557",44.5966386554622,3.15798319327731,50.7159663865546,8.80420168067227,121
"651","SATSTP0001-58652",59.3395942900075,1.87152516904583,37.0518407212622,6.41096919609316,121
"652","SATSTP0002-53558",66.0916209866875,10.389193422083,21.8159749412686,6.46671887235709,121
"653","SATSTP0002-58646",68.1337340345605,9.46356123215627,20.5755071374906,5.97445529676935,121
"654","SATSTP0003-53511",61.9075342465753,2.44520547945205,33.9349315068493,8.26027397260274,121
"655","SATSTP0003-58638",64.7222222222222,1.11844863731656,32.667714884696,6.13207547169811,121
"656","SATSTP0004-53512",31.3747300215983,15.9697624190065,51.2267818574514,12.0475161987041,121
"657","SATSTP0004-58642",46.8566221142163,4.88821385176185,46.7885783718105,7.29040097205346,121
"658","SATSTP0005-53513",69.4462809917355,10.5726092089728,18.2219598583235,5.84061393152302,121
"659","SATSTP0005-58639",71.3424821002387,8.89379474940334,18.0095465393795,5.37470167064439,121
"660","SATSTP0006-53514",33.1889140271493,21.591628959276,43.7183257918552,8.07239819004525,121
"661","SATSTP0006-58640",37.1262032085561,17.0866310160428,44.2267379679144,7.56577540106952,121
"662","SATSTP0007-53515",20.0843214756258,19.399209486166,59.1936758893281,8.3596837944664,121
"663","SATSTP0007-58637",19.3570658036677,18.6688241639698,60.6040992448759,9.2049622437972,121
"664","SATSTP0008-53516",52.379781420765,5.16939890710383,40.8756830601093,7.60655737704918,121
"665","SATSTP0008-58643",60.5489964580874,1.43093270365998,36.3270365997639,6.17237308146399,121
"666","TCABEL0001-58801",9.25609756097561,33.7073170731707,55.8341463414634,12.7951219512195,121
"667","TCABEL0002-58799",9.94214876033058,38.9876033057851,49.6446280991736,19.6363636363636,121
"668","TCABEL0003-58803",6.00478468899522,46.9760765550239,45.88995215311,19.1291866028708,121
"669","TCATCH0001-58823",10.0784671532847,50.1532846715328,38.1459854014599,23.6113138686131,121
"670","TCATCH0002-58805",8.55234159779614,35.8278236914601,54.6225895316804,13.8209366391185,121
"671","TCATCH0003-58825",8.0251572327044,36.9292452830189,53.9150943396226,16.9182389937107,121
"672","TCATCH0004-58806",14.9869646182495,32.2346368715084,51.3724394785847,17.2141527001862,98
"673","TCATCH0005-58824",24.8595041322314,22.8911845730028,50.8181818181818,15.3484848484848,121
"674","TCATCH0006-58807",4.58333333333333,48.069209039548,46.3559322033898,13.6440677966102,121
"675","TCATCH0007-58809",7.71276595744681,46.0177304964539,45.3581560283688,23.0354609929078,97
"676","TCATCH0008-58821",3.07644628099174,55.9297520661157,39.8863636363636,20.2045454545455,121
"677","TCATCH0009-58811",28.0557851239669,16.8780991735537,53.4731404958678,17.8595041322314,121
"678","TCATCH0010-58826",8.11858407079646,47.6407079646018,42.8955752212389,21.4955752212389,121
"679","TCATCH0011-58827",21.3104761904762,22.2971428571429,55.2171428571429,19.3428571428571,121
"680","TCATCH0012-58822",6.96178343949045,55.5987261146497,35.9713375796178,15.5764331210191,121
"681","TCATNM0001-58742",4.18801652892562,52.0382231404959,42.4390495867769,18.9349173553719,121
"682","TCATNM0002-58782",8.26357827476038,45.7859424920128,44.5399361022364,12.2220447284345,121
"683","TCATNM0003-58775",7.35263835263835,37.8056628056628,53.5688545688546,12.0682110682111,121
"684","TCATNM0004-58785",3.60398505603985,44.9838107098381,50.318804483188,16.1245330012453,121
"685","TCATNM0005-58792",13.4266304347826,33.570652173913,51.6983695652174,12.9320652173913,46
"686","TCATNM0006-58800",7.70025188916877,50.2594458438287,40.5869017632242,12.6561712846348,121
"687","VCAAUA0001-58565",3.9896694214876,67.1900826446281,27.0247933884298,17.2396694214876,121
"688","VCAAUA0002-58635",4.02909090909091,64.2381818181818,30.0509090909091,15.5981818181818,121
"689","VCAAUA0003-58567",0.841322314049587,70.1107438016529,27.6512396694215,23.6066115702479,121
"690","VCAAUA0005-58570",4.80440771349862,65.7520661157025,27.7603305785124,15.3691460055096,121
"691","VCAAUA0007-58543",11.9005059021922,61.6492411467116,24.8819561551433,13.4873524451939,121
"692","VCAAUA0008-58544",1.69306930693069,68.5049504950495,28.2920792079208,23.7945544554455,103
"693","VCAAUA0009-58569",1.80718336483932,71.3345935727788,25.5330812854442,22.0964083175803,121
"694","VCAAUA0010-58546",7.13728813559322,62.5474576271186,28.8118644067797,14.7830508474576,121
"695","VCAAUA0011-58540",1.81153305203938,67.309423347398,29.2362869198312,16.0239099859353,110
"696","VCAAUA0012-58613",1.90349819059107,68.1519903498191,28.437876960193,16.729794933655,121
"697","VCAAUA0013-58541",7.03977272727273,61.0752840909091,30.2663352272727,15.7784090909091,121
"698","VCAAUA0014-58571",5.90264150943396,61.1622641509434,31.3396226415094,16.222641509434,121
"699","VCAAUA0015-58539",8.68742216687422,60.0186799501868,29.6351183063512,17.093399750934,112
"700","VCAMDD0001-57011",55.0809628008753,9.88402625820569,33.5929978118162,7.02407002188184,121
"701","VCAMDD0002-56990",21.9090909090909,16.4694214876033,60.3289256198347,10.9884297520661,121
"702","VCAMDD0003-57012",23.3151041666667,27.0885416666667,48.1822916666667,11.3723958333333,121
"703","WAAAVW0001-58517",14.7380216383308,19.2318392581144,64.7511591962906,15.7472952086553,121
"704","WAAAVW0002-58518",9.76929460580913,25.1070539419087,63.9809128630705,14.7078838174274,121
"705","WAAAVW0003-58519",8.49724517906336,37.3553719008264,52.9545454545455,16.8842975206612,121
"706","WAAAVW0004-58520",8.51713859910581,36.7600596125186,53.4977645305514,15.4798807749627,121
"707","WAAAVW0005-58768",29.122009569378,25.5657894736842,43.9019138755981,10.7200956937799,121
"708","WAAAVW0006-58810",20.2407024793388,29.7169421487603,48.7727272727273,10.9628099173554,121
"709","WAAAVW0007-58772",20.8050089445438,18.5330948121646,59.3810375670841,10.4400715563506,121
"710","WAACAR0001-58777",45.3719008264463,20.4702479338843,32.6462809917355,7.87107438016529,121
"711","WAACAR0002-58776",30.8197633959638,23.6986778009743,44.1057759220598,9.6812804453723,121
"712","WAACAR0003-58778",25.9398340248963,24.8271092669433,47.9737206085754,11.7994467496542,121
"713","WAACAR0004-58779",31.4739652870494,25.628170894526,41.4178905206943,10.3578104138852,121
"714","WAACEK0001-58505",26.7001180637544,26.3223140495868,45.5360094451004,13.0023612750885,121
"715","WAACEK0002-58506",6.02265372168285,35.4789644012945,57.3818770226537,13.5436893203883,121
"716","WAACEK0003-58507",NA,NA,NA,NA,0
"717","WAACOO0001-53444",15.7769080234834,24.1545988258317,59.3796477495108,22.6751467710372,121
"718","WAACOO0002-53445",4.23140495867769,1.33333333333333,94.2203856749311,8.03856749311295,121
"719","WAACOO0003-53447",16.5346260387812,19.2700831024931,63.286703601108,16.9626038781163,121
"720","WAACOO0004-53449",15.3203125,28.9270833333333,54.8046875,17.8307291666667,121
"721","WAACOO0005-53446",38.8359201773836,13.7782705099778,45.8935698447894,10.8381374722838,121
"722","WAACOO0006-53438",14.4187779433681,28.8643815201192,55.6512667660209,15.2026825633383,121
"723","WAACOO0007-53440",13.6983758700696,39.0951276102088,45.9466357308585,17.322505800464,121
"724","WAACOO0008-53442",17.2611764705882,31.6117647058824,50.1082352941176,14.3552941176471,121
"725","WAACOO0009-53443",41.0238095238095,11.0555555555556,46.2989417989418,9.41534391534391,121
"726","WAACOO0010-53441",48.5358255451713,9.67601246105919,40.1806853582555,10.5732087227414,121
"727","WAACOO0011-53439",13.6661538461538,6.88923076923077,78.1461538461539,6.24153846153846,121
"728","WAACOO0012-53462",24.745867768595,28.301652892562,45.5619834710744,10.8285123966942,121
"729","WAACOO0016-53459",11.0098870056497,5.40677966101695,82.4957627118644,10.728813559322,121
"730","WAACOO0017-53460",19.0929752066116,8.65909090909091,71.0578512396694,9.26239669421488,121
"731","WAACOO0018-53461",18.4652956298201,14.4087403598972,65.9768637532134,12.3598971722365,121
"732","WAACOO0019-53463",22.0285714285714,6.81714285714286,69.9352380952381,9.87238095238095,121
"733","WAACOO0020-53450",42.5665961945032,16.1215644820296,39.6585623678647,11.9101479915433,121
"734","WAACOO0021-53456",34.6369796708616,19.2739593417231,44.5856727976767,12.6505324298161,121
"735","WAACOO0022-53453",31.349173553719,20.9152892561983,46.3698347107438,14.0764462809917,121
"736","WAACOO0023-53448",37.3844911147011,16.9176090468498,44.2035541195477,13,121
"737","WAACOO0024-53451",25.5661157024793,12.4187327823691,60.9380165289256,18.3429752066116,121
"738","WAACOO0025-53452",51.1943462897527,7.45229681978799,39.6572438162544,10.9911660777385,121
"739","WAACOO0026-53454",28.4846989141165,11.1263573543929,59.0681145113524,10.2615992102665,121
"740","WAACOO0027-53455",26.7769696969697,10.5624242424242,61.2763636363636,8.20363636363636,121
"741","WAACOO0028-53457",30.4563820018365,12.8246097337006,55.2892561983471,9.55463728191001,121
"742","WAACOO0029-53458",26.4005167958656,17.1291989664083,55.1188630490956,10.5284237726098,121
"743","WAACOO0030-56958",17.3735537190083,33.5173553719008,47.8809917355372,12.3206611570248,121
"744","WAACOO0031-58512",24.7919876733436,16.7010785824345,57.2403697996918,11.2788906009245,121
"745","WAACOO0032-58511",25.7112561174551,9.6231647634584,63.4078303425775,11.9477977161501,121
"746","WAADAL0001-58508",2.05312868949233,40.8075560802834,55.9929161747344,12.4852420306966,121
"747","WAADAL0002-58743",61.1936245572609,5.05785123966942,32.1900826446281,5.32821723730815,121
"748","WAADAL0003-58767",44.7434017595308,12.9941348973607,40.7565982404692,6.81378299120235,121
"749","WAADAL0004-58764",9.52077922077922,39.1805194805195,50.0025974025974,11.774025974026,121
"750","WAADAL0005-58815",12.4604486422668,35.1168831168831,51.1523022432113,11.7378984651712,121
"751","WAAESP0001-58516",6.47761194029851,39.5970149253731,52.5572139303483,17.4676616915423,121
"752","WAAGAS0001-58420",63.1252900232019,2.12180974477958,33.1055684454756,10.114849187935,121
"753","WAAGAS0002-58421",27.970041322314,25.4886363636364,45.0805785123967,11.0237603305785,121
"754","WAAGES0001-58023",25.3213828425096,25.8386683738796,47.5275288092189,10.4404609475032,121
"755","WAAGES0001-58802",23.7384806973848,22.3673723536737,52.5977584059776,10.3001245330012,121
"756","WAAGES0002-58024",15.0027210884354,30.3755102040816,53.3142857142857,15.4163265306122,121
"757","WAAGES0002-58732",13.7376033057851,23.7107438016529,61.3935950413223,15.8243801652893,121
"758","WAAGES0003-58025",19.2066115702479,30.9531680440771,48.4972451790634,12.5661157024793,121
"759","WAAGES0003-58731",19.4993597951344,27.1587708066581,52.1088348271447,12.4635083226633,121
"760","WAAGES0004-58804",34.9204545454545,19.5754132231405,44.0650826446281,8.27685950413223,121
"761","WAAGES0005-58808",33.5407319952774,10.5182998819362,54.5419126328217,7.53010625737898,121
"762","WAAGSD0001-58509",48.7983870967742,16.010752688172,33.510752688172,8.00268817204301,121
"763","WAAGVD0001-56960",26.4607438016529,21.9876033057851,50.3884297520661,14.1363636363636,121
"764","WAAHAM0001-56964",34.4189349112426,40.5976331360947,23.6710059171598,10.7834319526627,121
"765","WAAHAM0002-56941",19.504132231405,27.3459268004723,51.8264462809917,12.3341204250295,121
"766","WAAHAM0003-56959",16.0981404958678,42.4070247933884,40.1177685950413,12.7809917355372,121
"767","WAAHAM0004-56942",22.8093525179856,28.0035971223022,47.8237410071942,14.2374100719424,121
"768","WAAHAM0005-56961",27.3925619834711,44.0061983471074,27.1425619834711,16.8057851239669,121
"769","WAAHAM0006-56944",21.1081632653061,44.0122448979592,33.2969387755102,16.3224489795918,121
"770","WAAJAF0001-58513",17.8307086614173,49.8070866141732,31.1574803149606,17.4015748031496,121
"771","WAAJAF0002-58515",5.44421487603306,70.9359504132231,22.0330578512397,18.0743801652893,121
"772","WAAJAF0003-58514",17.7309322033898,40.375,40.4470338983051,12.7860169491525,121
"773","WAALSD0001-53569",45.8958496476116,11.3907595927956,41.1581832419734,10.0391542678152,121
"774","WAALSD0002-53570",41.0771349862259,18.2809917355372,39.0064279155188,10.9044995408632,121
"775","WAALSD0003-53571",55.3069694596711,17.9678935003915,24.9099451840251,8.3054032889585,121
"776","WAAMAL0001-56962",18.886827458256,37.2226345083488,42.5343228200371,17.3432282003711,121
"777","WAAMAL0002-58521",20.9602385685885,27.0198807157058,50.7355864811133,10.5467196819085,121
"778","WAAMAL0003-58522",18.6448326055313,27.9606986899563,52.075691411936,15.1091703056769,121
"779","WAAMUR0001-58498",37.9531680440771,11.3994490358127,49.2892561983471,11.3884297520661,121
"780","WAAMUR0002-58510",42.8280991735537,9.14545454545454,46.5454545454545,13.1223140495868,121
"781","WAAMUR0003-58755",37.5780998389694,20.975845410628,39.9533011272142,8.51529790660225,121
"782","WAAMUR0004-58813",37.9509954058193,15.3660030627871,45.405819295559,7.83001531393568,121
"783","WAAMUR0005-58761",55.339527027027,8.07939189189189,35.3192567567568,6.72466216216216,121
"784","WAAMUR0006-58763",54.435261707989,6.77134986225895,37.4132231404959,6.59228650137741,121
"785","WAAMUR0007-58812",33.6167355371901,18.8440082644628,46.2634297520661,8.32954545454546,121
"786","WAAMUR0008-58765",58.5950413223141,6.39256198347107,33.6707988980716,6.18044077134986,121
"787","WAAMUR0028-53572",42.2431077694236,14.1929824561404,42.0288220551378,9.36340852130326,121
"788","WAAMUR0029-53573",41.0695847362514,8.003367003367,49.5218855218855,11.1907968574635,121
"789","WAAMUR0030-53464",41.9566115702479,15.1394628099174,41.323347107438,9.8202479338843,121
"790","WAAMUR0031-53465",40.7747933884297,11.0051652892562,46.7293388429752,9.41528925619835,121
"791","WAANOK0001-58752",27.2798110979929,20.0035419126328,51.4628099173554,12.396694214876,121
"792","WAANOK0002-58754",21.6985915492958,23.212676056338,53.8338028169014,14.8295774647887,121
"793","WAANOK0003-58773",13.7119711971197,28.4347434743474,56.5373537353735,11.1656165616562,121
"794","WAANOK0004-58756",8.27685950413223,35.8894628099174,54.6673553719008,12.547520661157,121
"795","WAANOK0005-58746",21.6697353279632,20.3682393555811,56.6214039125432,9.99769850402762,121
"796","WAANOK0006-58753",9.64990328820116,33.0473887814313,56.1092843326886,12.6218568665377,121
"797","WAANOK0007-58762",11.8343108504399,32.2947214076246,54.7683284457478,11.8093841642229,121
"798","WAANOK0008-58744",9.81166464155529,31.494532199271,57.411907654921,12.4398541919806,113
"799","WAANUL0001-56966",35.9308943089431,23.3109756097561,39.119918699187,9.67276422764228,121
"800","WAANUL0002-56945",30.3722943722944,24.0238095238095,44.2467532467532,9.17099567099567,121
"801","WAANUL0003-56946",35.1053719008264,19.0971074380165,44.4566115702479,11.2066115702479,121
"802","WAANUL0004-56967",36.4205267938238,28.3269754768392,33.6067211625795,9.188919164396,121
"803","WAANUL0005-56931",33.6359163591636,17.2976629766298,47.6236162361624,9.45387453874539,121
"804","WAANUL0006-56929",40.0295159386068,20.1062573789847,38.4663518299882,7.72373081463991,121
"805","WAANUL0007-56932",30.103305785124,26.3195592286501,42.0785123966942,9.14325068870523,121
"806","WAANUL0008-56933",54.3281493001555,8.47278382581649,35.6049766718507,6.61741835147745,121
"807","WAANUL0009-56934",40.8102139406487,11.5369220151829,46.1773636991028,9.32436162870945,121
"808","WAAPIL0001-57619",29.2154696132597,29.6767955801105,39.6500920810313,14.2642725598527,121
"809","WAAPIL0002-57620",17.7035040431267,31.0296495956873,50.0161725067385,15.5202156334232,121
"810","WAAPIL0003-57601",60.900826446281,2.04235537190083,35.2314049586777,10.6559917355372,121
"811","WAAPIL0004-57085",42.8382526564345,6.37426210153483,49.2987012987013,9.71310507674144,121
"812","WAAPIL0005-57618",18.1685950413223,46.7752066115702,33.3322314049587,20.6,121
"813","WAAPIL0007-57602",62.6252856054836,6.14470677837014,29.3320639756283,14.96953541508,121
"814","WAAPIL0008-57605",31.031746031746,13.0981240981241,54.4603174603175,9.74891774891775,121
"815","WAAPIL0009-57606",32.7590909090909,20.7727272727273,45.0757575757576,12.4984848484848,121
"816","WAAPIL0010-57607",61.3122994652406,12.4363636363636,24.1732620320856,13.7989304812834,121
"817","WAAPIL0011-57608",51.4368358913813,10.5489964580874,36.2101534828808,12.4757969303424,121
"818","WAAPIL0012-57609",44.3904840032814,19.84495488105,34.0894175553733,14.9589827727646,121
"819","WAAPIL0014-57611",27.9946843853821,21.9813953488372,48.663122923588,13.4039867109635,121
"820","WAAPIL0015-57613",30.9244391971665,20.0425029515939,47.6918536009445,11.0873671782763,121
"821","WAAPIL0016-57615",31.928798474253,28.7692307692308,37.6064844246662,15.9256198347107,121
"822","WAAPIL0018-57617",30.8066528066528,25.7484407484407,41.9189189189189,11.6528066528067,121
"823","WAAPIL0019-57614",49.1490445859873,15.9834394904459,33.0828025477707,12.4675159235669,121
"824","WAAPIL0020-58032",57.6330578512397,5.89090909090909,34.8297520661157,8.44297520661157,121
"825","WAAPIL0021-58034",47.1764705882353,9.26160990712074,41.9628482972136,12.8157894736842,121
"826","WAAPIL0022-58035",39.2180774748924,16.2395982783357,43.0143472022956,12.7446197991392,121
"827","WAAPIL0023-58036",29.5271317829457,22.9509043927649,46.0865633074935,14.9961240310078,121
"828","WAAPIL0024-58040",48.7106842737095,17.7082833133253,31.7010804321729,15.8031212484994,121
"829","WAAPIL0025-58043",29.9206611570248,24.1586776859504,44.4297520661157,15.3223140495868,121
"830","WAAPIL0026-58044",45.5161532682194,14.3974455296769,38.4680691209617,12.8174305033809,121
"831","WAAPIL0027-58041",39.6644880174292,22.3456790123457,36.3761801016703,9.75671750181554,121
"832","WAAPIL0028-58042",40.3693570451436,18.0725034199726,39.9774281805746,11.6217510259918,121
"833","WAAPIL0029-58045",36.2727272727273,17.6721763085399,44.4338842975207,10.5165289256198,121
"834","WAAPIL0030-58057",36.4178145087236,10.1515151515152,52.0514233241506,13.4269972451791,121
"835","WAAPIL0031-58415",27.9381868131868,11.2335164835165,59.5563186813187,15.1222527472527,121
"836","WAAPIL0032-58416",56.5548589341693,2.53605015673981,39.5370950888192,11.350052246604,121
"837","WAAPIL0033-58417",44.7390791027155,1.93506493506494,51.8819362455726,15.952774498229,121
"838","WAAPIL0034-58418",43.435261707989,8.67906336088154,46.4600550964187,10.6267217630854,121
"839","WAAPIL0035-58419",47.0035419126328,13.8512396694215,37.5678866587958,9.35419126328217,121
"840","WAASWA0001-58029",14.9955752212389,43.3938053097345,40.2713864306785,17.098820058997,121
"841","WAASWA0002-58030",9.58823529411765,46.6890756302521,42.2710084033613,19.1018907563025,121
"842","WAASWA0003-58031",11.0093333333333,51.748,35.7146666666667,18.7813333333333,121
"843","WAASWA0004-58499",7.06939501779359,43.8594306049822,47.7277580071174,16.8274021352313,121
"844","WAAVIB0001-58494",20.556080283353,14.85360094451,63.2054309327037,9.6517119244392,121
"845","WAAVIB0002-58497",26.2976744186047,17.4294573643411,54.9240310077519,10.384496124031,113
"846","WAAVIB0003-58500",10.2514757969303,45.5548996458087,42.7296340023613,14.3848878394333,121
"847","WAAVIB0004-58504",13.6036036036036,34.3941441441441,50.6587837837838,14.7376126126126,121
"848","WAAYAL0001-58784",24.5182998819362,26.582054309327,47.2727272727273,6.86068476977568,121
"849","WAAYAL0002-58818",31.3152709359606,23.0541871921182,44.3694581280788,9.04556650246305,121
"850","WAAYAL0003-58780",29.9700130378096,35.1056062581486,33.51629726206,12.522816166884,121
"851","WAAYAL0004-58820",33.3591885441527,24.0011933174224,41.2935560859189,10.9021479713604,121
"852","WAAYAL0005-58781",30.1027154663518,36.5938606847698,31.9551357733176,9.71782762691854,121
"853","WAAYAL0006-58766",27.3231939163498,19.9391634980989,51.5057034220532,16.3688212927757,121
"854","WAAYAL0007-58819",33.0921052631579,19.4461722488038,46.1531100478469,9.85406698564593,121
"855","WAAYAL0008-58814",33.0876033057851,15.7801652892562,49.9619834710744,12.3454545454545,121
"856","WAGCOO0001-53613",28.4581005586592,25.6871508379888,44.5865921787709,10.7821229050279,121
"857","WAGCOO0004-53615",31.5371900826446,11.1301652892562,56.1095041322314,9.87809917355372,121
